id,taxonomy_id,display_name,scientific_name,genus,species,author,region,native_habitat,bloom_time,growth_habit,climate_preference,leaf_form,pseudobulb_presence,light_requirements,temperature_range,water_requirements,fertilizer_needs,cultural_notes,image_filename,image_url,google_drive_id,photographer,image_source,ocr_text,ai_description,ai_confidence,ai_extracted_metadata,ingestion_source,validation_status,is_featured,view_count,created_at,updated_at,user_id,rhs_registration_id,is_hybrid,is_species,grex_name,clone_name,pod_parent,pollen_parent,parentage_formula,generation,registration_date,registrant,rhs_verification_status,enhancement_data,pollinator_types,flowering_time,mycorrhizal_fungi,is_fragrant,photo_date,continent,climate_zone,phenotype_variations,morphological_traits,variation_analysis,mutation_indicators,phenotype_confidence,common_names,name_derivation,native_distribution,environmental_zones,leaf_shape,leaf_description,flower_description,plant_size,botanical_features,decimal_latitude,decimal_longitude,country,collector,event_date,data_source,state_province,locality,collection_number,gbif_id,source_url,is_flowering,flowering_stage,flower_count,inflorescence_count,flower_size_mm,flower_measurements,bloom_season_indicator,flowering_photo_date,flowering_photo_datetime,photo_gps_coordinates,camera_info,exif_data,growing_environment,substrate_type,mounting_evidence,natural_vs_cultivated,light_conditions,humidity_indicators,temperature_indicators,root_visibility,plant_maturity,setting_type,companion_plants,elevation_indicators,conservation_status_clues,identification_status,identification_votes,suggested_genus,suggested_species,gbif_occurrence_key,gbif_species_key,gbif_dataset_key,gbif_basis_of_record,gbif_license,gbif_occurrence_status,gbif_establishment_means,gbif_last_updated,inaturalist_observation_id,inaturalist_quality_grade,inaturalist_identifications_count,inaturalist_license_code,inaturalist_positional_accuracy,inaturalist_last_updated,external_images,external_media_count,external_image_licenses,external_image_credits,literature_references,cultivation_sources,reference_citations,conservation_papers,taxonomic_publications,horticultural_articles,nursery_recommendations,current_availability,price_range,purchase_links,seed_suppliers,tissue_culture_sources,specialty_vendors,care_guides,video_resources,forum_discussions,expert_advice,research_significance,conservation_status_details,habitat_research,pollination_studies,breeding_research,commercial_importance,propagation_difficulty,market_demand,seasonal_availability,import_restrictions,society_highlights,show_awards,notable_growers,community_notes,external_data_sources,eol_page_id,eol_traits,eol_common_names,eol_synonyms,eol_descriptions,eol_images,eol_last_updated
6058,,BOLD:ACX6456 species,BOLD:ACX6456,BOLD:ACX6456,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915993244 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915993244,,,,,BOLD:ACX6456  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:42.076784,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,,Bulbophyllum ambrosia,,Bulbophyllum,ambrosia,,,,,,,,,,,,,,,,,Chris Howard,,,Collection specimen: Professional orchid photography by Chris Howard - clone 1026,,,Five Cities Orchid Society Photo Archive,missing_photo,,,2025-09-06 02:41:54.415953,2025-09-06 02:41:54.415953,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,Photo Collection,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,,BOLD:ADW6250 species,BOLD:ADW6250,BOLD:ADW6250,species,,South Africa,Site 2 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4916010123 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4916010123,,,,,BOLD:ADW6250  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:42.174968,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,Unknown Orchid,,Unknown,Orchid,,,,,,,,,,,,,"",orchid_20250821_080941_f016bb5b.jpg,/static/images/orchid_placeholder.svg,,,,,"Error during AI analysis: Error code: 401 - {'error': {'message': 'Incorrect API key provided: export O*****************************ere"". You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}",0,{},upload,rejected,f,5,2025-08-21 08:09:42.832176,2025-09-10 21:13:47.328604,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,,Ctsm fimbriatum male,Ctsm fimbriatum male,Catasetum,fimbriatum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Catasetinae collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Catasetinae and other Cymbidieae/Species/3373T_Catasetum fimbriatum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCatasetum.html",,http://orchidcentral.org/Images/Catasetinae and other Cymbidieae/Species/3373_Catasetum fimbriatum.jpg,,Roberta Fox,Roberta Fox - Catasetinae,,Ctsm fimbriatum is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:00.297096,2025-08-25 09:20:17.373791,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,Mt species,Mt ,Mt,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/16d31bgn-rvUYy0AHmsAi5W23K-JX0tfT,16d31bgn-rvUYy0AHmsAi5W23K-JX0tfT,Five Cities Orchid Society Collection,https://drive.google.com/file/d/16d31bgn-rvUYy0AHmsAi5W23K-JX0tfT/view,,Mt  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:38:58.667092,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,,Bulbophyllum spectabile,Bulbophyllum spectabile,Bulbophyllum,spectabile,,,,,epiphytic,,,,,,,,,,,,Demo Scraper C,,,Bulbophyllum spectabile is a beautiful orchid with unique characteristics.,0.7,,demo scraper c_demo,pending,f,0,2025-08-25 01:03:06.850529,2025-08-26 08:46:35.377271,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,Ft species,Ft ,Ft,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1Y3LKs_3q-o2j3ye98qIKZnHSCiRROz5S,1Y3LKs_3q-o2j3ye98qIKZnHSCiRROz5S,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1Y3LKs_3q-o2j3ye98qIKZnHSCiRROz5S/view,,Ft  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:06.03256,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,Ft species,Ft ,Ft,species,"","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1AwzdF8yrOZ63h5zicy38u8nLjrgOfBHD,1AwzdF8yrOZ63h5zicy38u8nLjrgOfBHD,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1AwzdF8yrOZ63h5zicy38u8nLjrgOfBHD/view,,Ft  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:06.335594,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,,Potinara species,Potinara ,Potinara,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1vwjly83b32PeU8YgVtrA38Sc9DQOgTAv,1vwjly83b32PeU8YgVtrA38Sc9DQOgTAv,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1vwjly83b32PeU8YgVtrA38Sc9DQOgTAv/view,,Potinara  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:23.126577,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,,Potinara species,Potinara ,Potinara,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1-y474CDn3tn8F4xc5vtyo3zunfDdR8Kg,1-y474CDn3tn8F4xc5vtyo3zunfDdR8Kg,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1-y474CDn3tn8F4xc5vtyo3zunfDdR8Kg/view,,Potinara  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:23.157079,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,,Masdevallia elegans,Masdevallia elegans,Masdevallia,elegans,,,,,epiphytic,,,,,,,,,,,,Demo Scraper A,,,Masdevallia elegans is a beautiful orchid with unique characteristics.,0.7,,demo scraper a_demo,pending,f,0,2025-08-25 01:03:07.025603,2025-08-26 08:46:35.377271,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,,Bulbophyllum grandiflorum,Bulbophyllum grandiflorum,Bulbophyllum,grandiflorum,,,,,epiphytic,,,,,,,,,,,,Demo Scraper B,,,Bulbophyllum grandiflorum is a beautiful orchid with unique characteristics.,0.7,,demo scraper b_demo,pending,f,0,2025-08-25 01:03:07.151068,2025-08-26 08:46:35.377272,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,,Paphiopedilum Hampshire Greentree x Lunacy,,Paphiopedilum,Hampshire Greentree x Lunacy,,,,,,,,,,,,,,,,,Chris Howard,,,Collection specimen: Professional hybrid orchid photography by Chris Howard - December Sunset clone 524,,,Five Cities Orchid Society Photo Archive,missing_photo,,,2025-09-06 02:41:54.415953,2025-09-06 02:41:54.415953,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,Photo Collection,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,,Masdevallia elegans,Masdevallia elegans,Masdevallia,elegans,,,,,epiphytic,,,,,,,,,,,,Demo Scraper C,,,Masdevallia elegans is a beautiful orchid with unique characteristics.,0.7,,demo scraper c_demo,pending,f,0,2025-08-25 01:03:07.275585,2025-08-26 08:46:35.377272,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,,Bulbophyllum spectabile,Bulbophyllum spectabile,Bulbophyllum,spectabile,,,,,epiphytic,,,,,,,,,,,,Demo Scraper A,,,Bulbophyllum spectabile is a beautiful orchid with unique characteristics.,0.7,,demo scraper a_demo,pending,f,0,2025-08-25 01:03:07.353865,2025-08-26 08:46:35.377273,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,,Blumenschein,Blumenschein,Blumenschein,species,,Brazil,,,,,,,,,,,,,,,Charles & Margaret Baker,,,"Professional culture sheet from Charles & Margaret Baker. Climate: Warm. Origin: Brazil. Detailed cultivation data available. Source: https://orchidculture.com/COD/FREE/FS139.html Climate: Warm. Temperature: 75-79°. Humidity: 70-75%. Cultivation: lithophyte, mount.",,,baker_culture_sheets,rejected,f,0,2025-08-24 21:38:09.704497,2025-09-08 04:30:04.646895,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,,Potinara species,Potinara ,Potinara,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1l4BUgcb98y-sYKEELBWkLeLvrC22r4ka,1l4BUgcb98y-sYKEELBWkLeLvrC22r4ka,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1l4BUgcb98y-sYKEELBWkLeLvrC22r4ka/view,,Potinara  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:30.83025,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,Potinara species,Potinara ,Potinara,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1mTST5_OOk0IixNAgw1x9BIEnN2D8i9dT,1mTST5_OOk0IixNAgw1x9BIEnN2D8i9dT,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1mTST5_OOk0IixNAgw1x9BIEnN2D8i9dT/view,,Potinara  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:30.949616,2025-09-08 22:29:31.623801,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,I species,I ,I,species,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1vF44VdbgcWia-7F5PUoXVyjFRVh9CU3l,,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1vF44VdbgcWia-7F5PUoXVyjFRVh9CU3l/view,,I  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:00.003517,2025-09-18 01:45:56.959922,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5924,,BOLD:AEA1038 species,BOLD:AEA1038,BOLD:AEA1038,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915742878 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915742878,,,,,BOLD:AEA1038  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:27.285506,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,,Angraecum didieri,,Angraecum,didieri,,,,,,,,,,,,,,,,1gd9BbXslt1IzAgMpeMWYQUfcJHWtHzhS,Collection,,,Madagascar native orchid with star-shaped white flowers,,,Five Cities Orchid Society Photo Archive,validated,,,2025-09-06 02:46:08.377501,2025-09-06 02:46:08.377501,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,Google Sheets Collection,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,,BOLD:AEA1038 species,BOLD:AEA1038,BOLD:AEA1038,species,,South Africa,Site 2 - uncultivated,,epiphytic,,,,,,,,GBIF ID: 4915760186 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915760186,,,,,BOLD:AEA1038  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:28.041869,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,,Masdevallia magnificum,Masdevallia magnificum,Masdevallia,magnificum,,,,,epiphytic,,,,,,,,,,,,Demo Scraper A,,,Masdevallia magnificum is a beautiful orchid with unique characteristics.,0.7,,demo scraper a_demo,pending,f,0,2025-08-25 01:03:07.669741,2025-08-26 08:46:35.377273,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,,BOLD:ADS8074 species,BOLD:ADS8074,BOLD:ADS8074,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915767081 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915767081,,,,,BOLD:ADS8074  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:28.631506,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,,Angraecum magdelanae,,Angraecum,magdelanae,,,,,,,,,,,,,,,,1ZsL5Sb9LhxVDtNYGyTYuZF8eXk-IINyw,Collection,,,Madagascar Angraecum species - additional photo specimen,,,Five Cities Orchid Society Photo Archive,validated,,,2025-09-06 02:46:08.377501,2025-09-06 02:46:08.377501,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,Google Sheets Collection,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,,Lindley,Lindley,Lindley,species,,Brazil,,,,,,,,,,,,,,,Charles & Margaret Baker,,,"Professional culture sheet from Charles & Margaret Baker. Climate: Hot. Origin: Brazil. Detailed cultivation data available. Source: https://orchidculture.com/COD/FREE/FS251.html Climate: Hot. Temperature: 82-87°. Humidity: 75-80%. Cultivation: epiphyte, mount, sphagnum.",,,baker_culture_sheets,rejected,f,0,2025-08-24 21:36:21.145899,2025-09-08 04:30:04.646893,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,,BOLD:AAN7992 species,BOLD:AAN7992,BOLD:AAN7992,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915808934 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915808934,,,,,BOLD:AAN7992  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:32.7138,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,,ST Epi nocturnum,ST Epi nocturnum,Sophronitella,nocturnum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/3603ST_Epi nocturnum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/3603ST_Epi nocturnum.jpg,,Sophronitella-Trichocentrum Epi is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:12.784649,2025-09-08 04:30:13.792025,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,,T Masd coccinea var xanthina,Trichocentrum Masd coccinea var xanthina,Masdevallia,Masd,,,,,epiphytic,,,,,,,,"From Roberta Fox's Pleurothallids collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3787T_Masd coccinea var xanthina.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupPleurothallids.html",,,,Roberta Fox,http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3787T_Masd coccinea var xanthina.jpg,,Trichocentrum Masd is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:23.839035,2025-09-08 04:30:13.79203,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,Masdevallia,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,,BOLD:AEI4734 species,BOLD:AEI4734,BOLD:AEI4734,species,,Thailand,Doi Phukha 3,,epiphytic,,,,,,,,GBIF ID: 4915811113 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915811113,,,,,BOLD:AEI4734  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:32.881788,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,,Bateman ex Lindley,Bateman ex Lindley,Bateman,ex,,Mexico,,,,,,,,,,,,,,,Charles & Margaret Baker,,,"Professional culture sheet from Charles & Margaret Baker. Climate: Warm. Origin: Mexico. Detailed cultivation data available. Source: https://orchidculture.com/COD/FREE/FS5.html Climate: Warm. Temperature: 71-72°. Humidity: 85-90%. Cultivation: epiphyte, mount, bark.",,,baker_culture_sheets,rejected,f,0,2025-08-24 21:38:53.900905,2025-09-07 05:21:44.618091,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,,BOLD:AEA1038 species,BOLD:AEA1038,BOLD:AEA1038,species,,South Africa,Site 1 - cultivated,,epiphytic,,,,,,,,GBIF ID: 4915831639 | Institution: Centre for Biodiversity Genomics | Basis: MATERIAL_SAMPLE | Common: ,,https://www.gbif.org/occurrence/4915831639,,,,,BOLD:AEA1038  is a beautiful orchid with unique characteristics.,0.7,,gbif,rejected,f,0,2025-08-25 20:37:33.910291,2025-09-08 22:29:32.865617,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,needs_review,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
